key,rank,score,title,year,doi,venue,type,authors,found_via,providers,parent_keys,unresolved
sig:b861058cdd9cbf4f,513,0.000000,"Technology Marketing Corporation. (2004, June 15). Yankee Group survey shows 57 percent of sales force automation users very positive on technology use; Increasing sales effectiveness still top problem in the enterprise. Retrieved March 24, 2008, from http://www.tmcnet.com/usubmit/2004/Jun/1048518.htm",,,,,,backward,crossref,doi:10.1016/j.bushor.2009.01.001,1
sig:b867e60d2fce5ec6,514,0.000000,"Stein, T. (1998) ‘Software for the hard sell — by adding functionality, sales force automation systems are overcoming a bad reputation’, Information Week, Vol. 671, pp. 18–19.",1998,,Information Week,,T Stein,backward,crossref,doi:10.1057/palgrave.dbm.3250034,1
sig:b895f8a2500ab8eb,515,0.000000,"Siebel, Thomas M., and Michael S. Malone (1996), Virtual Selling: Going Beyond the Automated Sales Force to Achieve Total Sales Quality, New York: Free Press.",,,,,,backward,crossref,doi:10.2753/pss0885-3134280205,1
sig:b90b477dbf5886e5,516,0.000000,"Chui Michael, Manyika James, Miremadi Mehdi (2015), “Four Fundamentals of Workplace Automation,” McKinsey Quarterly, November (accessed March 5, 2017), [available at http://www.mckinsey.com/businessfunctions/digitalmckinsey/ourinsights/fourfundamentalsofworkplaceautomation].",,,,,,backward,crossref,doi:10.1177/1094670517752459,1
sig:b9719c294ed9d63f,517,0.000000,Only humans need apply: Winners and losers in the age of smart machines,2016,,,,Davenport T.,backward,crossref,doi:10.1177/0170840618765568,1
sig:b9fc83bcae8e7076,518,0.000000,"“Microcomputer Applications in Selling and Sales Management: Microcomputer Systems to Handle Sales Leads: A Key to Increased Productivity,”",1985,,Journal of Personal Selling and Sales Management,,Collins R.H.,backward,crossref,doi:10.1080/08853134.2002.10754306,1
sig:bb040195746b1662,519,0.000000,The strategic use of artificial intelligence in the digital era: systematic literature review and future research directions,2020,,International Journal of Information Management,,Borges A. F.,backward,crossref,doi:10.1155/2022/7796507,1
sig:bb2208885e7a9af3,520,0.000000,Ahearne M.andSchillewaert N.(2001). The acceptance of information technology in the sales force. eBusiness Research Center Working paper 10–2000 Penn State University.,,,,,,backward,crossref,doi:10.1111/j.1468-2370.2006.00128.x,1
sig:bb5b14d8c208b8eb,521,0.000000,"Alpar, P.; Niedereichholz, J. (2000): Einführung zu Data Mining, in: Alpar, P.; Niedereichholz, J. (Hrsg.): Data Mining im praktischen Einsatz – Verfahren und Anwendungsfälle für Marketing, Vertrieb, Controlling und Kundenunterstützung, Braunschweig/Wiesbaden, S. 1–27.",,,,,,backward,crossref,doi:10.1007/978-3-8349-6618-6_4,1
sig:bc75b7be38426cd8,522,0.000000,DataBergs - How visualization drives adoption of data initiatives in sales teams,2015,,,,Magee B.,backward,crossref,doi:10.1080/12460125.2016.1187403,1
sig:bcbc73f0a506f545,523,0.000000,Sales Force Automation,1994,,,,Colombo G.W.,backward,crossref,doi:10.1080/08853134.2002.10754306,1
sig:bd16eaa93144bd37,524,0.000000,Roe David. 2017. “Forrester Wave Finds 3 Trends Reshaping Sales Force Automation.” Accessed October 2 2018. https://www.cmswire.com/digital-marketing/forrester-wave-finds-3-trends-reshaping-sales-force-automation/.,,,,,,backward,crossref,doi:10.1080/08853134.2018.1557525,1
sig:bec81d810740688f,525,0.000000,"Campbell, Tricia (1998), “Beating the Sales Force Technophobia,” Sales and Marketing Management, 150, 68–72.",,,,,,backward,crossref,doi:10.2753/pss0885-3134320205,1
sig:bf631dbb6a189ba4,526,0.000000,Erffmeyer Robert C. and Dale A. Johnson (2001) “An Exploratory Study of Sales Force Automation Practices: Expectations and Realities ” Journal of Personal Selling & Sales Management 21 2 (Spring) 167–175.,,,,,,backward,crossref,doi:10.1080/08853134.2004.10749039|doi:10.1080/08853134.2004.10749040|doi:10.1080/08853134.2005.10749061,1
sig:c125eea80bb13b14,527,0.000000,Field sales intelligence systems,1989,,,,Stanat,backward,crossref,doi:10.1016/0268-4012(90)90035-q,1
sig:c23b6fbf592509ab,528,0.000000,“Descriptive and Predictive Analyses of Industrial Buyers' Use of Online Information for Purchasing”,2001,,The Journal of Personal Selling and Sales Management,,Kennedy Karen N.,backward,crossref,doi:10.1300/j033v11n01_09,1
sig:c567024a2c0bbffc,529,0.000000,Searching for effective CRM,2000,,Enterprise Systems Journal,,Brown S.M.,backward,crossref,doi:10.1111/j.1936-4490.2003.tb00303.x,1
sig:c5cbba7c53e22190,530,0.000000,"“Microcomputer Applications in Selling and Sales Management: Microcomputer Systems to Handle Sales Leads: A Key to Increased Productivity,”",1985,,Journal of Personal Selling & Sales Management,,Collins Robert H.,backward,crossref,doi:10.1080/08853134.2001.10754267,1
sig:c5ccb11755a31a5b,531,0.000000,Widmier Scott M. Donald W. Jackson Jr. and Deborah Brown McCabe (2002) “Infusing Technology into Personal Selling ” Journal of Personal Selling & Sales Management 22 3 (Summer) 189–198.,,,,,,backward,crossref,doi:10.1080/08853134.2004.10749040|doi:10.1080/08853134.2005.10749061,1
sig:c69cfe97f75b5a78,532,0.000000,"“White Paper: Sales Force Automation,”",1992,,Sales and Marketing Management,,Gillian C.,backward,crossref,doi:10.1080/08853134.2002.10754306,1
sig:c6f4e40f438ed6ec,533,0.000000,"Hewson, N. and Hewson, W. (1994), “The impact of computerised sales and marketing systems in the UK”, Hewson Consulting Group, Cambridge.",,,,,,backward,crossref,doi:10.1108/13522750210443191,1
sig:c8468d9c1d7c4b14,534,0.000000,"Schillewaert, N., Ahearne, M. J., Frambach, R. T., & Moenaert, R. K. (2000). The acceptance of information technology in the sales force (No. ISBM Report 15-2000): Institute for the Study of Business Markets, The Pennsylvania State University.",,,,,,backward,crossref,doi:10.1016/j.indmarman.2004.09.021,1
sig:c98b724b4bece8ab,535,0.000000,No-collar workforce: Humans and machines in one loop—collaborating in roles and new talent models,2017,,TechTrends,,A.Abbatiello,backward,crossref,doi:10.4018/ijeei.2018070102,1
sig:c9eae7aee5e5f0fd,536,0.000000,Recommendations for Implementing the Strategic Initiative INDUSTRIE 4.0,2013,,,,Kagermann H.,backward,crossref,doi:10.1080/09537287.2019.1631458,1
sig:cb7bf7b13e67ab1d,537,0.000000,Infusing technology into personal selling,2002,,Journal of Personal Selling and Sales Management,,Widmeir,backward,crossref,doi:10.1016/j.indmarman.2004.09.011|doi:10.1016/j.indmarman.2004.09.020,1
sig:cb973200200e9554,538,0.000000,"Rayport JF (2015) Is programmatic advertising the future of marketing? Harvard Business Review, 22 June. Available at: https://hbr.org/2015/06/is-programmatic-advertising-the-future-of-marketing",,,,,,backward,crossref,doi:10.1177/1461444819846449,1
sig:cf2fa9877e2f5998,539,0.000000,An analysis of the effects of sales force automation on salesperson perceptions of performance,2006,,Journal of Selling and Major Account Management,,Stoddard J. E.,backward,crossref,doi:10.1080/1051712x.2011.574252,1
sig:d13be7d13d4adeea,540,0.000000,Customer relationship management implementation gaps,2004,,Journal of Personal Selling & Sales Management,,Zabiah,backward,crossref,doi:10.1016/j.ijresmar.2007.09.003,1
sig:d1bab6ceec26794b,541,0.000000,Factors leading to sales force automation usage: a longitudinal analysis,2002,,Journal of Personal Selling and Sales Management,,Jones E.,backward,crossref,doi:10.1111/j.1468-2370.2006.00128.x,1
sig:d1f596383fa2b694,542,0.000000,"Collins, Robert H. (1984), ""Microcomputer Applications in Selling and Sales Management: Artificial Intelligence in Personal Selling,"" <i>Journal of Personal Selling & Sales Management</i>, <b>4, 1</b> (May), 58-66.",,,,,,backward,crossref,doi:10.2753/mtp1069-6679140101,1
sig:d249df32bb36bd48,543,0.000000,"Paul, H., Israr, Q., Patrick, I. and Elaine, R. (2008), “ECRM technologies, capabilities and SME performance benefits”, Proceedings of Pacific Asia Conference on Information Systems, “Leveraging ICT for Resilient Organizations and Sustainable Growth in the Asia Pacific Region”. Suzhou, People's Republic of China, July.",,,,,,backward,crossref,doi:10.1108/14637151211232641,1
sig:d2ca07eb7a1949d0,544,0.000000,"Gillan, C. (1992) ‘White paper: Sales force automation’, Sales and Marketing Management, Vol. 144 (December), pp. 19–30.",1992,,Sales and Marketing Management,,C Gillan,backward,crossref,doi:10.1057/palgrave.dbm.3250034,1
sig:d4bc11411a5a934e,545,0.000000,"Khandpur, Navtej, and Jasmine Wevers (1998), Sales Force Automation Using Web Technologies, New York: John Wiley & Sons.",,,,,,backward,crossref,doi:10.2753/pss0885-3134290203,1
sig:d4f9bcd796699410,546,0.000000,"Colombo, George W. (1994), Sales Force Automation, New York: McGraw-Hill.",,,,,,backward,crossref,doi:10.2753/pss0885-3134280401,1
sig:d60a5faedb5b9f53,547,0.000000,Sales Force Automation Tools,1996,,Computerworld,,Blodgett,backward,crossref,doi:10.1016/s0019-8501(99)00115-7,1
sig:d6d80e09a4ec359b,548,0.000000,"How Harley-Davidson used artificial intelligence to increase New York sales leads by 2,930%",2017,,Harvard Business Review,,Power,backward,crossref,doi:10.1016/j.bushor.2019.12.002|doi:10.1016/j.indmarman.2017.12.019,1
sig:d7a2732a48179512,549,0.000000,"Davis, F. D. (1986). A technology acceptance model for empirically testing new end-user information systems: Theory and results. Dissertation, Massachusetts Institute of Technology.",,,,,,backward,crossref,doi:10.1007/978-3-658-08165-2_17,1
sig:d7de7981e4a8fc03,550,0.000000,"Hunter, G.K. and Armstrong, G.M. (1998), “Sales technology, smart selling, and sales performance in business markets”, in Ronald, C.G. and Scott, M. (Eds), Enhancing Knowledge Development in Marketing , American Marketing Association, Chicago, No. 54, IL, pp. 1-2.",,,,,,backward,crossref,doi:10.1108/jrim-04-2015-0027,1
sig:da5232cdf9342476,551,0.000000,"Blodgett, M. (1995–96) Vendor tries to simplify sales force automation, Computerworld, Vol. 30, No. 1, p. 62.",1995,,Computerworld,,M Blodgett,backward,crossref,doi:10.1057/palgrave.dbm.3250034,1
sig:dac1186040a3f23e,552,0.000000,Tanner John F. Michael Ahearne Thomas W. Leigh Charlotte Mason and William Moncrief (2005) “CRM in Sales-Intensive Organizations: A Review and Future Directions ” Journal of Personal Selling & Sales Management Forthcoming.,,,,,,backward,crossref,doi:10.1080/08853134.2004.10749039,1
sig:db002ea30f95621e,553,0.000000,"Aberdeen Group (2007), “Mobile sales force effectiveness: strategies beyond mobility utilization”, Mobile SFA Benchmark Report, available at: www.salesforce.com/assets/pdf/datasheets/MobileSalesForce_effectiveness.pdf",,,,,,backward,crossref,doi:10.1108/jsit-09-2014-0068,1
sig:db3151b4adc5be40,554,0.000000,"Holt, S. (1998) ‘Sales force automation ramps up’, Info World, Vol. 20, pp. 12, 29–31.",1998,,Info World,,S Holt,backward,crossref,doi:10.1057/palgrave.dbm.3250034,1
sig:dbbfa39fcd119a81,555,0.000000,Ten Steps Toward Successful Sales Automation,1994,,Inc.,,Goldenberg,backward,crossref,doi:10.1016/s0019-8501(99)00115-7,1
sig:dc593a183304ff02,556,0.000000,Loring Evan. 2018. “How AI Will Help Sales Representatives.” Accessed October 1 2018. https://readwrite.com/2018/09/27/how-ai-will-help-sales-representatives/.,,,,,,backward,crossref,doi:10.1080/08853134.2018.1557525,1
sig:dc5d0ed79592d8ff,557,0.000000,When are CRM systems successful? The perspective of the user and the organization,2005,,Erasmus Research Institute of Management Report Series Research in Management,,Van Bruggen,backward,crossref,doi:10.1016/j.ijresmar.2007.09.003,1
sig:dc8912184562ec33,558,0.000000,"“Sales Technology Applications: The Impact of Electronic Data Interchange on the Sales Function,”",1994,,Journal of Personal Selling and Sales Management,,Hill N.C.,backward,crossref,doi:10.1080/08853134.2002.10754306,1
sig:dcfd29a6fc54b4d1,559,0.000000,"“Don't Resist Marketing Automation,”",1998,,Sales and Marketing Management,,Peppers D.,backward,crossref,doi:10.1080/08853134.2002.10754306,1
sig:dd9a0502821888f6,560,0.000000,The Internet: Boom or Bust to Sales Organizations?,2002,,Industrial Marketing Management,,Rich Gregory,backward,crossref,doi:10.1080/08853134.2013.870184,1
sig:de4f2061381df4e1,561,0.000000,"Widmier, S.M., Jackson, D.W. and McCabe, D.B. (2002), “Infusing technology into personal selling”, Journal of Personal Selling & Sales Management, Vol. 22 No. 3, pp. 189‐97.",,,,,,backward,crossref,doi:10.1108/08858620510576766,1
sig:deaaf515eb53029e,562,0.000000,"Widmier, S., Jackson, D. and McCabe, D. (2002), “Infusing technology into personal selling”, Journal of Personal Selling & Sales Management, Vol. 22 No. 3, pp. 189‐98.",,,,,,backward,crossref,doi:10.1108/08858620710722824,1
sig:e0492867df6b5e3a,563,0.000000,High Impact Sales Force Automation: A Strategic Perspective,1997,,,,Petersen G.S.,backward,crossref,doi:10.1080/08853134.2002.10754306,1
sig:e10ccf85b24473e0,564,0.000000,The Fourth Industrial Revolution,2017,,,,,backward,crossref,doi:10.1108/tqm-12-2019-0303,1
sig:e2371c18ed579541,565,0.000000,Jones Eli Suresh Sundaram and Wynne Chin (2002) “Factors Leading to Sales Force Automation Use ” Journal of Personal Selling & Sales Management 22 3 (Summer) 145–156.,,,,,,backward,crossref,doi:10.1080/08853134.2004.10749033,1
sig:e24d1f93845943c5,566,0.000000,"Barnes, M.L. and Engle, R. (1995), “Can sales force automation help you be a more effective manager?”, Sales Process Engineering & Automation Review, September, pp. 16‐19.",,,,,,backward,crossref,doi:10.1108/08858620010335083,1
sig:e2686b48fadb62d9,567,0.000000,The acquisition and use of sales force automation by mid‐size manufacturers,1999,,Journal of Personal Selling and Sales Management,,Rivers M.L.,backward,crossref,doi:10.1111/j.1468-2370.2006.00128.x,1
sig:e576ee8fd905939b,568,0.000000,"Colombo, George (1993), Sales Force Automation Using the Latest Technology to Make Your Sales Force More Competitive, New York: McGraw-Hill.",,,,,,backward,crossref,doi:10.2753/pss0885-3134290203,1
sig:e5a898f1c85eb5bb,569,0.000000,"Jones, E., Sundaram, S., & Chin, W. (2002). Factors leading to sales force automation use: A longitudinal analysis. Journal of Personal Selling & Sales Management, 22(3), 145–156.",2002,,Journal of Personal Selling & Sales Management,,E Jones,backward,crossref,doi:10.1007/s11747-009-0157-x,1
sig:e5e689c89bd53085,570,0.000000,Ahearne Michael Ronald Jelinek John E. Mathieu and Niels Schillewaert (2004) “A Longitudinal Examination of Individual Organizational and Contextual Factors on Technology Adoption and Job Performance ” Working Paper University of Connecticut Storrs.,,,,,,backward,crossref,doi:10.1080/08853134.2004.10749039,1
sig:e5f9653e88b1847d,571,0.000000,Rethinking the Salesforce: Redefining Selling To Create and Capture Customer Value,1999,,,,Rackham Neil,backward,crossref,doi:10.1080/0267257x.2003.9728226,1
sig:e633d3fa279ca43d,572,0.000000,"Petersen, Glen S. (1997), High Impact Sales Force Automation, Boca Raton, FL: St. Lucie Press.",,,,,,backward,crossref,doi:10.2753/pss0885-3134280205,1
sig:e97547f719a7b386,573,0.000000,"Stein, T. (1998), “Software for the hard sell – by adding functionality, salesforce automation systems are overcoming a bad reputation”, InformationWeek, Vol. 671, March, pp. 18‐19.",,,,,,backward,crossref,doi:10.1108/08858620510576766,1
sig:eaab4b136da399b8,574,0.000000,Automation to boost sales and marketing,1989,,Harvard Business Review,,Moriarty R.T.,backward,crossref,doi:10.1080/08874417.2007.11645991|doi:10.1111/j.1468-2370.2006.00128.x,1
sig:eb9b9af36aef332d,575,0.000000,Scheer A-W (2012) Industrierevolution 4.0 ist mit weitreichenden organisatorischen Konsequenzen verbunden! Information Management & Consulting 3:10–11,2012,,Information Management & Consulting,,A-W Scheer,backward,crossref,doi:10.1007/s12599-014-0334-4,1
sig:eded706383525154,576,0.000000,"Link, J.; Hildebrand, V. G. (1993): Database-Marketing und Computer Aided Selling – Strategische Wettbewerbsvorteile durch neue informationstechnologische Systemkonzeptionen, München.",,,,,,backward,crossref,doi:10.1007/978-3-8349-6618-6_4,1
sig:eebe96cdbba9b026,577,0.000000,"Porter, Kyle (2017) Why AI won't replace (great) salespeople, https://www.entrepreneur.com/article/292162",,,,,,backward,crossref,doi:10.1016/j.indmarman.2017.12.019,1
sig:eecdf045835ca376,578,0.000000,"Jones, Eli, Suresh Sundaram, and Wynne Chin (2002), ""Factors Leading to Sales Force Automation Use: A Longitudinal Analysis,"" <i>Journal of Personal Selling & Sales Management</i>, <b>22, 3</b> (Summer), 145-156.",,,,,,backward,crossref,doi:10.2753/mtp1069-6679140101,1
